GEOID,INTPTLAT,INTPTLON,rpe_1d_1y
3300900580,43.6223223,-71.8562773,1981.3147719107033
3300907540,43.6512471,-71.6860046,2014.5297959348231
3300711220,44.261058,-71.3586538,2062.11491123047
3300713220,45.018249,-71.3255686,1656.808711866295
3300713940,44.8161845,-71.512441,1719.1227998942875
3300716820,44.3947733,-71.6889073,1760.10572226085
3300902020,43.7259668,-71.6425789,2021.2405739605408
3300725180,44.8004236,-71.3436588,1738.8983359200001
3300756100,44.568495,-71.5193004,1775.4129350176747
3300761780,45.145326,-71.2548765,1580.3286998665142
3300773380,44.9606699,-71.4069908,1680.439223920001
3300776580,44.2971193,-71.2778037,2051.867295240681
3300905060,44.0359247,-71.8465565,1870.219987781287
3300905460,44.260435,-71.6092032,1813.4258477237563
3300908980,43.687687,-72.0439868,1927.1767038959367
3300918740,43.748186,-71.9881837,1920.0709958557625
3300923860,43.911799,-71.7689963,1957.0500158203251
3300924340,43.6033139,-72.118598,1925.3705719361656
3300927300,44.1770455,-71.6187325,1866.5998091759243
3300930820,43.5746907,-71.9519192,1966.6136238712988
3300932180,43.7409075,-71.8866852,1947.0088324311641
3300935220,43.6935791,-71.7920474,1987.1791319103058
3300936900,43.7617614,-71.5825286,2031.455061025648
3300940660,44.1600939,-71.8852005,1803.4977485208356
3300942820,44.0694656,-71.4200163,2131.996307970538
3300948980,44.2966049,-71.9806843,1739.7252959357402
3301930500,43.2720918,-72.1010334,1993.9797246754144
3300942020,44.2422574,-71.8486165,1777.6193758306567
3300944100,44.2574639,-71.9344889,1757.3172953701676
3300944260,43.8166336,-72.0942954,1887.0079359200004
3300958340,43.6793406,-71.9218273,1953.7197038711113
3300958500,43.8833326,-72.0338448,1869.719537286586
3300965940,43.8347065,-71.7743353,1973.9894958203886
3300976740,43.9478765,-71.6357846,2002.8820038040076
3300979380,43.9428351,-71.4481154,2070.369499133019
3300980500,43.8587205,-71.9237177,1896.3222478066882
3300987060,43.9998891,-71.7144474,1950.352167764737
3301300660,43.1433412,-71.3861063,2119.8007878816816
3301306260,43.3117165,-71.6653806,2082.780848004745
3301306500,43.1331765,-71.5372422,2099.51881996
3300768500,44.9242696,-71.1254873,1706.532655151011
3300773060,44.5951258,-71.4032489,1766.9747719860525
3300774500,44.5126925,-71.0727134,1823.9358676116863
3300780740,44.8450263,-71.095874,1730.0968439600001
3300784420,44.3755126,-71.5895985,1779.7934479328342
3301306980,43.2241279,-71.9661752,2041.931907831388
3301309860,43.3525669,-71.5337648,2076.746121459477
3301312420,43.2652592,-71.4088353,2102.5484239079256
3301324900,43.2048124,-71.348563,2125.9398318813323
3301335540,43.1694073,-71.831201,2091.0981278952736
3301337540,43.2021909,-71.6967887,2097.2370919600003
3301941700,43.2365642,-72.1848691,1996.3368878800013
3301952580,43.3713455,-72.2027889,1955.0424118964277
3301962340,43.5438346,-72.2955406,1909.4796959199998
3301972740,43.491916,-72.0381143,1961.3226479118334
3301975060,43.3900947,-72.0931359,1966.3360199121755
3301978980,43.1900679,-72.0938788,2024.3100998560897
3301977940,43.2993048,-72.2745675,1979.7502718800001
3300934820,44.075844,-72.0046505,1806.1380998558157
3300941860,44.0946287,-71.6313844,1924.8412940508067
3301533460,42.9248106,-70.8862417,2396.150995972343
3301543220,42.8698392,-71.3878445,2175.036615907796
3301571140,42.8898024,-70.9595464,2379.0632959177124
3301301460,43.4507243,-71.7906003,2029.0820958703
3301533060,42.9391304,-70.8342732,2399.8801100060136
3300147140,43.6312114,-71.4985847,2036.6698359742425
3300167300,43.5241863,-71.6016068,2038.1952879200007
3300177060,43.4712114,-71.5764584,2050.90926392
3300300420,43.9594503,-71.2742511,2190.1636881341847
3300303700,44.0772373,-71.2212655,2285.536952079999
3300311780,44.127498,-71.0606912,2203.9495519613465
3300327700,43.8420363,-71.0751609,2199.2440724070143
3300332500,44.0384029,-71.1708879,2257.4530362403243
3300334500,44.1409119,-71.3756333,2177.366498654579
3300338260,44.1876201,-71.155763,2215.6509437872883
3300345060,43.9084585,-71.1538204,2195.5565720131735
3300367780,43.8385644,-71.443132,2070.3829636181426
3300376100,43.8640381,-71.2960679,2146.2513566358084
3300377620,43.6698765,-71.2758906,2118.019425022457
3300378180,43.5843555,-71.0048465,2198.7552599181304
3301765540,43.2198154,-70.8431074,2308.736418535873
3301769940,43.2534762,-70.8879437,2293.9763679046982
3301726020,43.3669235,-71.0625029,2206.467951138903
3301748660,43.4522291,-71.0146523,2213.2594550831823
3300746020,44.3304334,-71.2024792,1999.8011483493472
3300740420,44.472363,-71.5441487,1782.0185959343842
3301911380,43.2466311,-72.3838927,2011.238487802666
3301931220,43.5165899,-72.1490935,1931.4279899811806
3301703460,43.2155657,-71.0389797,2248.2514147429456
3301718820,43.1863602,-70.8836226,2304.067351904671
3301719700,43.1170615,-70.9188067,2315.2968717848867
3301741460,43.1192018,-71.0070824,2289.887575825434
3301744820,43.1746071,-70.9414534,2291.67107183754
3301747700,43.4830066,-71.0706405,2183.6211051363352
3301751220,43.4636867,-71.1521398,2154.587267879503
3301765140,43.2984927,-70.9770055,2256.2225334576688
3300386420,43.6144485,-71.1691559,2140.4496500436676
3301900260,43.2139225,-72.2870332,2011.4318839033115
3301912900,43.38647,-72.3344957,1952.886683943163
3301915060,43.472988,-72.3117491,1925.3927719432338
3301916340,43.4442265,-72.1783487,1940.3099023677855
3301940900,43.1866823,-72.3599713,2030.9909279030849
3300307940,43.5612794,-71.0933914,2165.8790959189546
3301551380,43.0385087,-70.9679535,2339.127770141219
3301380020,43.3065724,-71.7256823,2076.2588718698935
3301384900,43.4432836,-71.9224456,1996.9190239111153
3301319460,43.116395,-71.5954369,2105.039863088261
3301327380,43.4539146,-71.669893,2049.173335894775
3301360020,43.1677223,-71.4385169,2103.2512959340556
4400105140,41.7330374,-71.3196762,2377.3999911009396
4400109280,41.6757303,-71.273331,2377.5359576970013
4400173760,41.7251381,-71.2588051,2375.4433879734975
4400557880,41.5921405,-71.2835764,2405.3294198800004
4400536820,41.5197301,-71.3710759,2437.5548063139504
4400948340,41.3999951,-71.4864778,2478.5619920686127
4400950500,41.1946421,-71.5723773,2467.671776014473
4400935380,41.4790724,-71.7579343,2380.1070799100944
4400951580,41.5715271,-71.4499072,2414.0726038259077
4400961160,41.4947074,-71.6693091,2414.8667438590846
4400542400,41.5028606,-71.1658085,2435.31345592
4400549960,41.4766815,-71.3196274,2448.4517279463134
4400374300,41.7030847,-71.4203098,2380.815496876975
4400378440,41.6790059,-71.5186877,2391.504340011388
4400377720,41.628605,-71.6588737,2437.430044105261
4400711800,41.9702909,-71.6986597,2371.451855869728
4400714140,41.8900642,-71.3934808,2419.923112119999
4400751760,41.8615872,-71.4568791,2406.6713921200003
4400727460,41.7887835,-71.7349343,2440.691959919999
4400730340,41.8943197,-71.6869053,2404.7395061040775
4400766200,41.9009446,-71.5288897,2416.2599400543386
4400722960,41.7999563,-71.3565841,2388.98951208
4400977000,41.325598,-71.7891408,2416.5160638151447
4400754640,41.8748244,-71.3733235,2413.91571216
4400759000,41.8230558,-71.4187841,2394.5333920800003
4400720080,41.9669126,-71.4289326,2433.514639119573
4400737720,41.8274402,-71.5198792,2400.654607252297
4400752480,41.9751863,-71.5440692,2416.0116165796303
4400967460,41.4108465,-71.547469,2471.0021399343923
4400318640,41.6983041,-71.6577329,2442.855896050527
4400322240,41.6368592,-71.5070415,2394.843751971461
4400764220,41.8034573,-71.6285324,2433.0876569926677
4400780780,42.0017058,-71.4999487,2425.3076159084912
4400719180,41.7697341,-71.4850489,2388.7058680257983
4400741500,41.9154548,-71.4498149,2426.7091520799995
4400925300,41.5703233,-71.6269918,2425.0159732527445
4400914500,41.3713769,-71.6803353,2437.308599819229
4400570880,41.6079616,-71.1825564,2395.0892159199993
4400545460,41.5186728,-71.2816845,2434.0015978867036
4400500000,41.4102788,-71.3027192,NA
5001159125,44.9485816,-72.5990709,1713.3297920399991
5001124925,44.702379,-72.9977471,1702.1993878988956
5001161750,44.8113612,-73.1458957,1679.9935387153798
5001535050,44.6242619,-72.5704166,1730.1271359424322
5002770375,43.7507975,-72.7609138,1896.4042999600001
5002777500,43.3921094,-72.4767836,1977.7686799254457
5002783050,43.4714681,-72.5026184,1955.6477117887107
5002784925,43.4753573,-72.4210442,1940.9395519428954
5002785975,43.5943771,-72.5482791,1926.6429879425002
5002769550,43.2838145,-72.4828448,2011.0143289832613
5002782000,43.3214411,-72.8029029,2010.93285585829
5002107750,43.8053476,-73.0753206,1846.3852200105762
5002111950,43.6527184,-73.161205,1861.0453992476018
5002344500,44.3189986,-72.6319489,1803.0417970875951
5002114350,43.773182,-72.9058602,1875.6508286235346
5001546675,44.5469642,-72.6422,1770.2083508650578
5000902125,44.9408065,-71.6547774,1665.2064399200008
5000902162,44.9111607,-71.8186969,1674.321431919999
5000906325,44.8182085,-71.6287138,1708.944939880002
5000908725,44.8024831,-71.8753956,1701.5146605762852
5000915250,44.4390845,-71.826104,1760.4877797524614
5000921250,44.6638096,-71.8052957,1741.6856959199995
5000929125,44.5986126,-71.7472803,1758.217249599924
5001585375,44.5701912,-72.4494248,1733.077055960001
5001504375,44.7588431,-72.6776844,1697.8776559199996
5001511500,44.6265471,-72.8153714,1745.7777735053035
5000930775,44.5407127,-71.6100731,1771.9999999999998
5000939775,44.8703006,-71.7370282,1683.131475263784
5000952750,44.977295,-71.804338,1659.4651421640601
5000975175,44.5587869,-71.8169167,1759.4455719600005
5000976562,44.9121991,-71.8761221,1675.072215919999
5000976337,44.9223119,-71.9126024,1674.8225719600007
5001523500,44.7144313,-72.5394153,1709.53648792
5001523725,44.4880711,-72.5142868,1753.3456056377734
5001537075,44.6481239,-72.6888397,1731.1753958799986
5001570525,44.4918064,-72.7126105,1828.9727079059699
5001577425,44.7376369,-72.7617729,1703.9671439200006
5001300860,44.9578823,-73.2919738,1646.6288031757574
5001329275,44.7162872,-73.2996266,1673.090343939832
5001335875,44.8713248,-73.3491998,1637.5370479399858
5001350650,44.8350813,-73.2256575,1666.7113439396016
5001367000,44.6285484,-73.3088248,1677.515215939859
5000301450,43.0625213,-73.2223049,1981.8204045735474
5000362875,43.1847877,-73.1802673,1976.061323918922
5000714875,44.5463972,-73.220493,1702.9731759395845
5000762050,44.3756415,-73.1119798,1749.124847958496
5001981700,44.7659825,-71.9972546,1714.1641999199996
5001980200,44.8834736,-72.4849577,1701.5168320400003
5000910075,44.7198109,-71.6728385,1736.1274558547846
5002701300,43.2926045,-72.7225388,2029.6495599121229
5002702575,43.3556185,-72.5593989,2003.2145950944564
5002732275,43.6646844,-72.3861377,1897.73787196
5002752900,43.7776111,-72.3239806,1885.8089959368026
5002760100,43.8794083,-72.8316848,1864.9217737880094
5001171725,44.9096192,-73.123862,1681.6365599792853
5001707600,43.9670716,-72.7086036,1824.4352479420045
5001709325,44.0239083,-72.5878915,1799.2620079199987
5001715700,44.0432245,-72.2823784,1818.2522398400008
5001725675,43.9180101,-72.1802405,1859.6775759200013
5001753425,44.1665554,-72.3466004,1757.9819089299594
5001758075,43.9216848,-72.6109151,1832.5032839023067
5001770675,43.8720045,-72.3625325,1863.7189199199997
5001772400,43.8367087,-72.2494962,1880.148174595293
5001773075,44.1627668,-72.2661552,1760.8899088757216
5001773675,43.9006022,-72.4853535,1843.9656481388677
5001774950,43.9567647,-72.3265387,1846.1630245333695
5001779975,43.9242822,-72.2209382,1858.1722719200009
5001784175,44.1109048,-72.5415256,1781.2838955195161
5001707375,44.0121764,-72.1582963,1827.116495879999
5001776750,44.0761653,-72.4226326,1793.9423435862873
5000128600,43.864713,-72.9901335,1855.4184199388706
5000109025,44.0978095,-73.0485314,1797.2019518990528
5001936325,44.9566315,-72.5073198,1711.8580200275196
5001903550,44.7702278,-72.149733,1705.6773678962627
5001928075,44.678709,-72.2333825,1720.6039398965236
5001900475,44.7360043,-72.3359675,1705.1794839600004
5001909850,44.8291789,-72.1276035,1693.185836561285
5001913150,44.8709775,-72.0250311,1687.9826999599995
5001916150,44.8881264,-72.2341924,1682.9701649046722
5001916300,44.6496938,-72.3877627,1719.5221402659408
5001930175,44.6076703,-72.2886021,1730.0824794136533
5001933775,44.9721002,-71.9869694,1670.8479759600002
5000706550,44.3998598,-72.8773967,1853.534563287747
5001935575,44.8192416,-72.2827405,1693.1910079600007
5001940525,44.7934371,-72.4584514,1701
5001946450,44.8959364,-71.9412652,1680.980852097607
5001948850,44.9415975,-72.2194775,1679
5001948925,44.9321187,-72.3001309,1686.5157080232702
5001973525,44.9316643,-72.3849151,1695.989528063007
5000713300,44.3057701,-73.2356366,1733.0311959396322
5000733475,44.3327011,-73.0874086,1758.0219359583432
5000734600,44.312539,-72.9521082,1810.0021040350084
5000736700,44.4644544,-72.9631555,1806.9031157739355
5000108575,43.9817242,-73.3319365,1804.3861919199996
5000126300,44.2031331,-73.2791964,1751.2480559199998
5000153725,43.8090987,-73.2779922,1832.4081559600006
5000139325,43.8745281,-73.0997492,1836.3217536749085
5000148700,44.1049674,-73.1657672,1784.4157598994157
5001713525,43.9897471,-72.4549526,1819.0967318572089
5001748175,44.1193206,-72.117434,1785.5445838799992
5000561525,44.2222488,-72.1109091,1741.681339856142
5000577125,44.3628571,-71.9342681,1746.404447195518
5000517125,44.4375039,-72.1248218,1735.00046804
5000502875,44.3126302,-72.0667786,1728.0000000000002
5000710675,44.491927,-73.2388823,1704.6938878629753
5000764300,44.3926737,-73.2434343,1718.7761928663297
5000766175,44.4502368,-73.276946,1702.0045439195223
5000784475,44.4291659,-73.0963101,1748.8284558976013
5002303250,44.183028,-72.4751549,1760.3335230385028
5002346225,44.250797,-72.6879242,1805.9396321861993
5002305650,44.2044832,-72.6075913,1780.4109560223153
5002355825,44.243049,-72.3980449,1741.3341199600004
5002311350,44.3616211,-72.4658304,1748.6938280855127
5002303175,44.1990877,-72.5079788,1763.0669319826266
5002321925,44.296123,-72.5069208,1758.6724801002242
5002325825,44.2221472,-72.8852376,1803.858304037092
5002343600,44.2959503,-72.3462288,1730.033419983129
5002346000,44.2664485,-72.5715237,1775.6395080848574
5002350275,44.147613,-72.6912748,1791.8092144667235
5002360625,44.0651077,-72.7296247,1803.742039981939
5002375325,44.1805737,-72.7937244,1802.1688440399987
5001917350,44.9516962,-72.1363029,1675.29645596
5002105200,43.7100616,-73.3029712,1851.2926079599997
5002144800,43.4828326,-73.1274581,1897.6802638799995
5002175925,43.427094,-72.9499415,1929.7506197787475
5002114500,43.5311614,-72.9891642,1876.4734611598801
5002116825,43.3383307,-73.0965753,1954.6119118592017
5002134450,43.7339667,-73.1635384,1847.42399596
5002135425,43.5685618,-73.0974179,1869.7353159407974
5002137685,43.657594,-72.7844065,1902.3311599164635
5002144125,43.6245775,-72.9102039,1872.5510639572458
5002147200,43.4345319,-72.797518,1959.0203677965458
5002154250,43.3606692,-73.186323,1933.800327859481
5002155450,43.8040809,-72.8369731,1882.073519938396
5002156875,43.5399354,-73.1891929,1880.4155039200002
5002161225,43.6096702,-72.9777884,1861.5049679388326
5002165275,43.5234408,-72.8601708,1899.6203198369305
5002376525,44.1125264,-72.8740304,1805.99366392
5002385525,44.4580811,-72.3791338,1740.4678794276501
5002386125,44.4247095,-72.5954172,1788.3583432720584
5002171050,43.7982284,-73.1742733,1836.7125919600005
5002172925,43.4308833,-73.0783699,1919.4579281700646
5002177950,43.442986,-73.1910858,1904.447720332422
5002182300,43.6221222,-73.0627288,1857.8453359599998
5002125375,43.6206053,-73.2603553,1866.0273639599995
5002376975,44.3682706,-72.7524538,1861.731245501582
5002509475,43.0254956,-72.6112831,2101.3215838799993
5002517875,42.9654896,-72.8471074,2122.770855858428
5002528900,43.1818613,-72.6166363,2057.3532879199997
5002530925,42.7739623,-72.6186917,2160.3455437520092
5002531150,42.7839966,-72.7481962,2160.2835440218796
5002536175,43.1026637,-72.8200136,2061.819791818343
5002543375,42.8807639,-72.7361351,2156.4842688626522
5000327962,42.97375,-73.0752397,2051.7137078574056
5000339025,43.2645492,-72.8506398,2019.354639876877
5000342850,43.1652229,-73.0630531,2005.2137598781906
5000355000,43.2782855,-72.9345411,1997.6040927725612
5000357025,42.78568,-73.2102684,2041.9138981214835
5000358600,42.7909426,-72.9726397,2121.1329439152605
5000361000,43.2528541,-73.1973476,1964.1333038995126
5000363550,42.9787706,-73.2134765,2000.860695879129
5000571575,44.6650706,-72.0359728,1740.5663198959107
5000575700,44.4878264,-72.224999,1738.03916804
5000583500,44.5611533,-72.1598694,1745.3156719762933
5002155600,43.7099607,-73.0484586,1851
5002157250,43.646108,-73.036066,1854.1664082160205
5002147425,43.3508069,-72.9216255,1973.057721372436
5002161300,43.6446502,-72.9530419,1862.3927571412526
5002180875,43.6392552,-73.3615947,1860.9999999999998
5002565762,42.991346,-72.971681,2089.3102798164355
5002570750,43.0822783,-72.9157329,2057.3571237572833
5002573300,43.0828562,-72.6814792,2076.8370078979124
5002583950,42.7805148,-72.8694433,2153.4683991098937
5002584700,42.8810199,-72.8655808,2146.8158318769656
5000369775,42.808047,-73.0762766,2074.574783897415
5000371425,43.082047,-73.066766,2024.2848798782159
5000385075,43.1689463,-72.9723859,2017.2665798988128
5000385675,42.9082823,-73.0783654,2059.7945798974356
5000162575,43.9254949,-73.1115282,1827.6738439184955
5000925975,44.7278812,-71.7874222,1725.4627678800005
5001127700,44.7224385,-73.1284519,1688.8931519392993
5002311125,44.3849795,-72.2894812,1725.6975400400001
5002702725,43.6987923,-72.6338507,1904.2898479200003
5002705800,43.864162,-72.6951076,1862.314591902044
5002708275,43.640431,-72.6898013,1916.6482799599996
5002712250,43.3981554,-72.5996466,1994.6216479023406
5002713675,43.285091,-72.629196,2032.5791774878899
5002576225,43.0194784,-72.8121484,2103.685699741868
5002732425,43.5805108,-72.4389109,1918.1500112920546
5002741275,43.3953158,-72.7038222,1994.2276478579815
5002756050,43.5088509,-72.6937549,1944.8124998359026
5002756350,43.6996064,-72.5117644,1896.0944639200006
5002758375,43.4964932,-72.599969,1956.7624478799985
5002760850,43.8284169,-72.5583609,1863.1799439200008
5002763775,43.7875746,-72.4351726,1876.9845961171425
5000911800,44.9913563,-71.5980243,1659.811571894551
5000939700,44.8820056,-71.5802905,1690.8431238544952
5000941425,44.4709955,-71.7059469,1765.0000000000002
5000942475,44.6474223,-71.6322114,1758.3229468228715
5000759275,44.3821727,-72.9798316,1808.6010398941926
5000773975,44.5423672,-72.8832262,1800.2368044118439
5000780350,44.6074224,-73.0036416,1727.953951837827
5000785150,44.495587,-73.1848573,1716.6638079189493
5000710300,44.1984222,-72.9477429,1790.5417039574777
5000724175,44.5273788,-73.0701145,1741.8839052598446
5002548400,42.9727535,-72.7040391,2123.2934319020173
5002560250,43.1704749,-72.5065934,2051.09854934782
5002581400,43.0746825,-72.5080568,2083.6142998800005
5002584850,43.173914,-72.7014373,2055.8367648606954
5000116000,43.9629183,-73.2177012,1808.306793457793
5000129575,44.0052914,-72.8413144,1828.1877919415922
5000131525,43.9053287,-72.918171,1853.72111192
5000144350,44.0018997,-73.1190475,1813.5446332398592
5000145550,44.2270403,-73.1317208,1757.7203786569846
5002318550,44.2991695,-72.8475207,1844.7960520768524
5000153950,44.1304184,-73.3401912,1768.6995839199992
5000159650,43.9849365,-72.9967754,1830.5021918988905
5000165050,43.8992426,-73.3153144,1817.790447380844
5000170075,44.2102844,-72.9934529,1782.3615988303852
5000174650,44.1676604,-73.2553163,1762.089728854874
5000176075,44.1239371,-73.2293622,1775.24635669774
5000100325,44.0585392,-73.3323146,1787.9505919200012
5000183275,44.0403287,-73.2227845,1795.3211119199989
5000745250,44.6459082,-73.1592206,1696.3845439393956
5000140075,44.0929248,-72.9735212,1805.6980479200006
5000183800,43.8764212,-73.2125363,1823.3265350564564
5001102500,44.7883525,-72.779739,1693.9663799817822
5000569925,44.5255597,-72.1814825,1742.5671640400003
5001105425,44.9719337,-72.7428413,1707.491088018104
5001124050,44.877815,-72.7507619,1693.342301619618
5001125225,44.8083126,-72.9280479,1691.9999999999998
5001126500,44.7126159,-72.9004565,1706.9721839199997
5001127100,44.9767688,-72.90172,1695.209118358099
5001145850,44.860092,-72.6052451,1698.71104004
5001161675,44.8115382,-73.0844618,1685.042078809956
5001164600,44.8985769,-72.9214255,1691
5002507900,42.860187,-72.6330776,2143.407822186119
5002518325,42.9225376,-72.5994269,2129.5909759199994
5002540225,43.2103545,-72.7989245,2037.0484776951228
5002557700,42.9951916,-72.5298301,2110.233627942558
5002574800,42.7641329,-72.5220862,2157.758447942582
5000363175,42.8902966,-72.9634911,2117.9720198563646
5001133025,44.9631977,-73.0598568,1690.374352094933
5000510450,44.6108633,-71.9309439,1751.1964039600005
5000530550,44.2324532,-72.2575155,1737.8168478799998
5000531825,44.5187137,-72.348965,1738
5002501900,43.1171099,-72.5989588,2070.8936239199993
5000304825,42.8849904,-73.2126416,2024.551327858685
5000317725,43.283855,-73.111656,1969.9760798992465
5000537900,44.5099545,-71.929326,1757.9808799755797
5000541725,44.5514589,-72.0128704,1753.9555519758394
5000547725,44.7354157,-71.9395316,1723.5002319200007
5000554400,44.328927,-72.1998339,1721.5199319764183
5000562200,44.4603024,-72.0049239,1745.6454200158146
5000564075,44.6407389,-72.1108852,1741.2979784488457
